Gender,Age,Height,Weight,FHWOW,FAVC,NO_OF_MEALS,PRIMARY_MEALS,WATERINTAKE,FAF,WeightClasses
Male,25.057878,1.763987,113.069667,yes,yes,1.412566,3,2.002495,2,Obesity
Male,25.151286,1.761519,112.835195,yes,yes,1.289315,3,2.007348,1,Obesity
Male,25.137087,1.772045,114.067936,yes,yes,1.624366,3,2.081719,2,Obesity
Male,25.3292,1.771817,114.004832,yes,yes,1.528331,3,2.079353,2,Obesity
Male,25.66668,1.79858,117.93329,yes,yes,2.037042,3,2.43699,1,Obesity
Male,25.01277,1.788586,117.849351,yes,yes,2.191108,2.993856,2.444917,1,Obesity
Male,25.047945,1.803207,118.332966,yes,yes,1.431346,3,2.098959,1,Obesity
Male,25.426457,1.836592,118.377601,yes,yes,1.84199,3,2.503244,1,Obesity
Male,37.207082,1.762921,118.40174,yes,yes,2.13683,2.993084,1.885926,1,Obesity
Male,38.10894,1.752863,119.201465,yes,yes,2.499388,2.989791,1.959777,1,Obesity
Male,38.644441,1.768235,117.792268,yes,yes,2.230742,2.920373,1.831187,1,Obesity
Male,38.112989,1.766888,118.134898,yes,yes,2.240757,2.911568,1.895876,1,Obesity
Male,24.825393,1.603501,101.038263,yes,yes,2.996186,1.134042,1.270166,0,Obesity
Male,26.624342,1.690262,103.180918,yes,yes,2.649406,1.120102,1.153286,0,Obesity
Male,33.722449,1.712905,103.276087,yes,yes,2.525884,2.040582,1,2,Obesity
Male,32.516469,1.695735,102.784864,yes,yes,2.736647,2.015675,1,2,Obesity
Male,23.881938,1.829971,121.04172,yes,yes,2.684335,2.711238,2.732331,1,Obesity
Male,23.319635,1.84629,121.248035,yes,yes,3,2.695396,2.628816,1,Obesity
Male,23.912387,1.774983,119.081804,yes,yes,2.425503,2.996834,2.017602,2,Obesity
Male,24.982997,1.78968,118.436166,yes,yes,1.469384,2.996444,2.067741,1,Obesity
Male,24.511445,1.852664,121.310257,yes,yes,2.906269,2.894142,2.435489,1,Obesity
Male,24.05331,1.872561,121.471077,yes,yes,2.808027,2.683061,2.640483,1,Obesity
Male,22.906886,1.81955,120.775439,yes,yes,2.636719,2.806341,1.967591,2,Obesity
Male,23.147644,1.815514,120.337664,yes,yes,2.996717,2.791366,2.626309,1,Obesity
Male,24.001889,1.614075,100.245302,yes,yes,2.880483,1.703299,1.006378,1,Obesity
Male,24.002404,1.609418,100.078367,yes,yes,2.885693,1.685134,1.011849,1,Obesity
Male,30.71516,1.650189,101.141277,yes,yes,2.913452,2.269799,1,2,Obesity
Male,30.64243,1.653876,102.583895,yes,yes,2.919526,2.142328,1.175714,1,Obesity
Male,20.068432,1.657132,105.580491,yes,yes,2.724121,1.437959,1.590418,0,Obesity
Male,20.914366,1.644751,101.067988,yes,yes,2.801992,1.343117,1.128942,0,Obesity
Male,25.512048,1.660761,104.321463,yes,yes,2.748971,1.213431,1.448875,0,Obesity
Male,26.844812,1.69151,102.59518,yes,yes,2.680375,1.089048,1.366238,0,Obesity
Female,25.919241,1.611462,102.093223,yes,yes,3,3,1.023328,0,Obesity
Female,26,1.584782,105.055597,yes,yes,3,3,1.197667,0,Obesity
Female,18.233541,1.792378,137.859737,yes,yes,3,3,2.838893,2,Obesity
Female,18.147705,1.802257,149.935848,yes,yes,3,3,2.181811,2,Obesity
Female,26,1.65632,111.93301,yes,yes,3,3,2.774014,0,Obesity
Female,26,1.600762,105.448264,yes,yes,3,3,1.031354,0,Obesity
Female,25.902283,1.678658,104.954834,yes,yes,3,3,1.66616,0,Obesity
Female,25.540865,1.678201,109.900472,yes,yes,3,3,1.471664,0,Obesity
Female,22.39251,1.65563,121.205171,yes,yes,3,3,1.347559,0,Obesity
Female,21.305402,1.694952,133.76473,yes,yes,3,3,1.338241,2,Obesity
Female,26,1.622771,109.959714,yes,yes,3,3,2.679137,0,Obesity
Female,26,1.583889,110.545378,yes,yes,3,3,2.578292,0,Obesity
Female,21.334585,1.729045,131.529267,yes,yes,3,3,1.302193,2,Obesity
Female,22.978655,1.664622,114.465425,yes,yes,3,3,2.408442,0,Obesity
Female,21.01245,1.747773,127.902844,yes,yes,3,3,1.705218,0,Obesity
Female,21.056059,1.730113,152.094362,yes,yes,3,3,2.374958,1,Obesity
Female,18.771001,1.746652,133.800129,yes,yes,3,3,2.869234,1,Obesity
Female,24.265943,1.719365,114.511537,yes,yes,3,3,2.987406,0,Obesity
Female,26,1.632377,111.946655,yes,yes,3,3,2.737091,0,Obesity
Female,26,1.642572,111.868169,yes,yes,3,3,2.623489,0,Obesity
Female,25.96701,1.654875,104.758713,yes,yes,3,3,2.612758,0,Obesity
Female,26,1.627567,107.482662,yes,yes,3,3,2.687378,0,Obesity
Female,20.590046,1.736276,130.927138,yes,yes,3,3,1.852692,1,Obesity
Female,24.497373,1.737056,132.527011,yes,yes,3,3,2.86559,1,Obesity
Female,25.991886,1.580968,102.003378,yes,yes,3,3,1.003563,0,Obesity
Female,25.908431,1.607128,103.026858,yes,yes,3,3,1.077253,0,Obesity
Female,18.177882,1.821566,142.102468,yes,yes,3,3,2.714949,2,Obesity
Female,18.112503,1.82773,152.720545,yes,yes,3,3,2.154949,2,Obesity
Female,26,1.656504,111.993054,yes,yes,3,3,2.893117,0,Obesity
Female,26,1.637725,111.208963,yes,yes,3,3,2.70914,0,Obesity
Female,25.902283,1.669701,104.585783,yes,yes,3,3,1.570188,0,Obesity
Female,25.540865,1.668709,104.754958,yes,yes,3,3,1.412049,0,Obesity
Female,20.520992,1.668642,124.704781,yes,yes,3,3,1.15635,1,Obesity
Female,20.871153,1.690614,129.769141,yes,yes,3,3,1.154698,2,Obesity
Female,26,1.622418,110.676343,yes,yes,3,3,2.691584,0,Obesity
Female,26,1.643332,110.824698,yes,yes,3,3,2.709654,0,Obesity
Female,21.768834,1.733383,135.524857,yes,yes,3,3,1.485736,2,Obesity
Female,20.891491,1.748313,133.573787,yes,yes,3,3,2.874336,2,Obesity
Female,20.941943,1.812963,138.730619,yes,yes,3,3,2.641489,0,Obesity
Female,20.989016,1.80734,155.872093,yes,yes,3,3,2.417122,1,Obesity
Female,18.367481,1.745644,133.665587,yes,yes,3,3,2.900857,2,Obesity
Female,21.051107,1.753266,133.852432,yes,yes,3,3,2.95311,1,Obesity
Female,26,1.632193,111.886611,yes,yes,3,3,2.617988,0,Obesity
Female,26,1.641098,111.818345,yes,yes,3,3,2.55057,0,Obesity
Female,25.998646,1.640741,104.808542,yes,yes,3,3,2.653531,0,Obesity
Female,26,1.618573,104.928643,yes,yes,3,3,1.698767,0,Obesity
Female,22.846357,1.757442,133.365094,yes,yes,3,3,2.84837,1,Obesity
Female,19.885655,1.763343,133.952675,yes,yes,3,3,2.835622,1,Obesity
Female,25.930376,1.610086,102.38745,yes,yes,3,3,1.050564,0,Obesity
Female,25.897815,1.664463,102.781971,yes,yes,3,3,1.068493,0,Obesity
Female,26,1.602025,104.899348,yes,yes,3,3,2.613928,0,Obesity
Female,25.968792,1.632896,104.988925,yes,yes,3,3,1.239833,0,Obesity
Female,18.335019,1.771043,137.044959,yes,yes,3,3,2.861533,2,Obesity
Female,21.700748,1.789555,137.767787,yes,yes,3,3,2.832659,2,Obesity
Female,18.222536,1.801746,141.166265,yes,yes,3,3,2.418488,2,Obesity
Female,20.3756,1.787195,151.975864,yes,yes,3,3,2.304716,1,Obesity
Female,26,1.644141,111.942544,yes,yes,3,3,2.763005,0,Obesity
Female,26,1.643355,111.600553,yes,yes,3,3,2.652616,0,Obesity
Female,26,1.623707,105.037463,yes,yes,3,3,2.553198,0,Obesity
Female,26,1.610636,105.423532,yes,yes,3,3,2.180566,0,Obesity
Female,25.943827,1.629491,104.839068,yes,yes,3,3,2.20979,0,Obesity
Female,25.291974,1.684768,104.821175,yes,yes,3,3,1.444379,0,Obesity
Female,25.653233,1.66494,110.92217,yes,yes,3,3,1.604075,0,Obesity
Female,25.783865,1.655646,110.21734,yes,yes,3,3,1.528258,0,Obesity
Female,19.17614,1.666194,124.805868,yes,yes,3,3,1.228838,1,Obesity
Female,21.207423,1.707508,121.864326,yes,yes,3,3,1.615548,1,Obesity
Female,21.633056,1.754174,133.783955,yes,yes,3,3,1.94595,1,Obesity
Female,21.009596,1.714193,131.866734,yes,yes,3,3,1.709556,2,Obesity
Female,26,1.62439,110.008636,yes,yes,3,3,2.507461,0,Obesity
Female,26,1.638836,110.970479,yes,yes,3,3,2.644135,0,Obesity
Female,26,1.621245,111.267334,yes,yes,3,3,2.605685,0,Obesity
Female,25.954511,1.623514,109.980145,yes,yes,3,3,2.217348,0,Obesity
Female,21.001969,1.736215,132.145549,yes,yes,3,3,1.657541,2,Obesity
Female,21.772251,1.732951,132.904884,yes,yes,3,3,1.817899,2,Obesity
Female,23.76197,1.69135,114.480696,yes,yes,3,3,2.509535,0,Obesity
Female,24.449655,1.635062,113.277388,yes,yes,3,3,2.578038,0,Obesity
Female,18.378203,1.746061,128.261402,yes,yes,3,3,2.501638,2,Obesity
Female,19.725718,1.746529,129.363771,yes,yes,3,3,2.250711,1,Obesity
Female,21.344018,1.746516,144.302261,yes,yes,3,3,2.36651,1,Obesity
Female,21.322097,1.751118,149.291106,yes,yes,3,3,2.309409,2,Obesity
Female,19.262934,1.741014,132.57927,yes,yes,3,3,2.436261,1,Obesity
Female,21.566815,1.748533,133.94608,yes,yes,3,3,2.833566,1,Obesity
Female,24.475242,1.694726,112.776612,yes,yes,3,3,2.724099,0,Obesity
Female,25.612462,1.674515,112.879662,yes,yes,3,3,2.989389,0,Obesity
Female,26,1.631332,111.829957,yes,yes,3,3,2.55975,0,Obesity
Female,26,1.641918,111.86899,yes,yes,3,3,2.635454,0,Obesity
Female,26,1.640125,111.539494,yes,yes,3,3,2.625537,0,Obesity
Female,26,1.649178,111.914361,yes,yes,3,3,2.884077,0,Obesity
Female,25.96773,1.603404,105.031908,yes,yes,3,3,1.919473,0,Obesity
Female,25.989938,1.644199,105.036075,yes,yes,3,3,2.310076,0,Obesity
Female,26,1.628909,106.875927,yes,yes,3,3,2.686824,0,Obesity
Female,25.617227,1.628019,108.265922,yes,yes,3,3,1.6213,0,Obesity
Female,21.030909,1.71818,133.466763,yes,yes,3,3,1.517215,1,Obesity
Female,20.951084,1.708581,131.274851,yes,yes,3,3,1.796956,2,Obesity
Female,22.980221,1.724983,132.94066,yes,yes,3,3,2.085553,1,Obesity
Female,23.426036,1.739991,133.485478,yes,yes,3,3,2.837797,1,Obesity
Female,25.999185,1.568543,102.000122,yes,yes,3,3,1.000544,0,Obesity
Female,25.934757,1.579893,102.134646,yes,yes,3,3,1.005864,0,Obesity
Female,20.327723,1.782714,154.618446,yes,yes,3,3,2.319559,2,Obesity
Female,19.47219,1.793824,160.935351,yes,yes,3,3,2.069257,2,Obesity
Female,26,1.659557,111.999096,yes,yes,3,3,2.956548,0,Obesity
Female,26,1.65782,111.95611,yes,yes,3,3,2.777557,0,Obesity
Female,25.816445,1.684082,104.592372,yes,yes,3,3,1.295436,0,Obesity
Female,25.498965,1.68395,104.846817,yes,yes,3,3,1.241378,0,Obesity
Female,19.137495,1.716521,127.642324,yes,yes,3,3,1.313834,1,Obesity
Female,20.190733,1.680762,125.418548,yes,yes,3,3,1.124366,1,Obesity
Female,26,1.623303,110.81746,yes,yes,3,3,2.673754,0,Obesity
Female,26,1.631856,110.804337,yes,yes,3,3,2.70485,0,Obesity
Female,21.840654,1.747479,136.516648,yes,yes,3,3,1.607531,2,Obesity
Female,20.871667,1.782453,137.852618,yes,yes,3,3,2.748909,2,Obesity
Female,21.501721,1.809871,152.394739,yes,yes,3,3,2.351207,0,Obesity
Female,21.521294,1.803677,160.639405,yes,yes,3,3,2.404049,0,Obesity
Female,18.314593,1.745602,133.554686,yes,yes,3,3,2.923792,2,Obesity
Female,19.529746,1.751038,133.843033,yes,yes,3,3,2.955075,1,Obesity
Female,26,1.631547,111.588625,yes,yes,3,3,2.554007,0,Obesity
Female,26,1.635905,111.571076,yes,yes,3,3,2.511399,0,Obesity
Female,26,1.616975,104.846218,yes,yes,3,3,2.653563,0,Obesity
Female,26,1.62788,104.92057,yes,yes,3,3,2.588107,0,Obesity
Female,21.768153,1.76416,133.888629,yes,yes,3,3,2.32502,1,Obesity
Female,21.238416,1.763847,133.937873,yes,yes,3,3,2.836791,1,Obesity
Female,25.930376,1.608808,102.083964,yes,yes,3,3,1.019684,0,Obesity
Female,25.919571,1.610488,102.174953,yes,yes,3,3,1.032834,0,Obesity
Female,25.918524,1.621231,104.986792,yes,yes,3,3,1.653049,0,Obesity
Female,25.565662,1.642392,104.988082,yes,yes,3,3,1.204055,0,Obesity
Female,18.744914,1.801983,138.034526,yes,yes,3,3,2.691591,1,Obesity
Female,21.704699,1.787614,137.858254,yes,yes,3,3,2.531456,2,Obesity
Female,20.089969,1.801478,151.417292,yes,yes,3,3,2.226081,2,Obesity
Female,18.120739,1.807576,152.567671,yes,yes,3,3,2.164718,2,Obesity
Female,26,1.650125,111.939671,yes,yes,3,3,2.770732,0,Obesity
Female,26,1.652674,111.919155,yes,yes,3,3,2.814517,0,Obesity
Female,25.986185,1.663632,105.122109,yes,yes,3,3,1.626467,0,Obesity
Female,25.982113,1.627818,105.428628,yes,yes,3,3,1.48075,0,Obesity
Female,25.748627,1.66877,104.774144,yes,yes,3,3,1.526416,0,Obesity
Female,25.959772,1.642098,104.966758,yes,yes,3,3,1.482002,0,Obesity
Female,25.653233,1.65757,109.931233,yes,yes,3,3,1.610472,0,Obesity
Female,25.783865,1.643111,109.910012,yes,yes,3,3,1.530992,0,Obesity
Female,21.412434,1.675562,121.639178,yes,yes,3,3,1.484938,1,Obesity
Female,22.77789,1.661415,120.748213,yes,yes,3,3,1.91039,0,Obesity
Female,21.140165,1.713133,133.735889,yes,yes,3,3,1.411365,2,Obesity
Female,21.413498,1.7199,133.886031,yes,yes,3,3,2.41752,2,Obesity
Female,26,1.622701,109.982692,yes,yes,3,3,2.688229,0,Obesity
Female,26,1.622468,110.400847,yes,yes,3,3,2.695094,0,Obesity
Female,26,1.618867,110.777391,yes,yes,3,3,2.618198,0,Obesity
Female,26,1.600905,110.074946,yes,yes,3,3,2.555189,0,Obesity
Female,21.391371,1.730636,131.902591,yes,yes,3,3,1.419136,2,Obesity
Female,21.051982,1.729719,131.877558,yes,yes,3,3,1.422483,2,Obesity
Female,23.455303,1.677672,114.470482,yes,yes,3,3,2.426094,0,Obesity
Female,23.69484,1.637524,113.90506,yes,yes,3,3,2.495961,0,Obesity
Female,20.601222,1.738717,128.114161,yes,yes,3,3,1.797041,1,Obesity
Female,20.81158,1.741193,128.763843,yes,yes,3,3,1.768111,1,Obesity
Female,19.993565,1.792833,152.43563,yes,yes,3,3,2.365188,1,Obesity
Female,20.074449,1.810427,152.217135,yes,yes,3,3,2.299156,2,Obesity
Female,18.904037,1.743589,133.281333,yes,yes,3,3,2.684819,1,Obesity
Female,19.783234,1.747962,133.936535,yes,yes,3,3,2.84174,1,Obesity
Female,24.291205,1.71146,113.372851,yes,yes,3,3,2.796894,0,Obesity
Female,25.311534,1.685482,113.451224,yes,yes,3,3,2.987718,0,Obesity
Female,26,1.639251,111.927001,yes,yes,3,3,2.675567,0,Obesity
Female,26,1.654784,111.933152,yes,yes,3,3,2.770125,0,Obesity
Female,26,1.641209,111.856492,yes,yes,3,3,2.621877,0,Obesity
Female,26,1.643167,111.894229,yes,yes,3,3,2.72005,0,Obesity
Female,25.966504,1.63073,104.790549,yes,yes,3,3,2.436097,0,Obesity
Female,25.950898,1.649867,104.791035,yes,yes,3,3,2.535629,0,Obesity
Female,26,1.613574,107.012256,yes,yes,3,3,2.678779,0,Obesity
Female,26,1.627532,106.69053,yes,yes,3,3,2.569713,0,Obesity
Female,20.848608,1.726606,131.76807,yes,yes,3,3,1.759352,1,Obesity
Female,20.801791,1.721476,131.042274,yes,yes,3,3,1.837184,2,Obesity
Female,23.712641,1.742901,132.8071,yes,yes,3,3,2.856795,1,Obesity
Female,24.063874,1.737313,133.166595,yes,yes,3,3,2.846259,1,Obesity
Female,25.95774,1.62414,102.233445,yes,yes,3,3,1.067716,0,Obesity
Female,25.909353,1.644078,102.277765,yes,yes,3,3,1.029241,0,Obesity
Female,25.954995,1.592529,102.874549,yes,yes,3,3,1.074412,0,Obesity
Female,25.908829,1.607734,102.305767,yes,yes,3,3,1.030501,0,Obesity
Female,19.297004,1.817271,141.917802,yes,yes,3,3,2.699675,2,Obesity
Female,18.301773,1.808765,140.292018,yes,yes,3,3,2.830247,2,Obesity
Female,19.872667,1.817231,152.371911,yes,yes,3,3,2.305521,2,Obesity
Female,18.13782,1.819728,151.278532,yes,yes,3,3,2.155926,2,Obesity
Female,26,1.656465,111.949972,yes,yes,3,3,2.784303,0,Obesity
Female,26,1.648143,111.950113,yes,yes,3,3,2.786417,0,Obesity
Female,26,1.622703,111.216192,yes,yes,3,3,2.707201,0,Obesity
Female,26,1.640606,111.036881,yes,yes,3,3,2.709428,0,Obesity
Female,25.42724,1.683502,104.759643,yes,yes,3,3,1.525127,0,Obesity
Female,25.795187,1.669039,104.593929,yes,yes,3,3,1.554925,0,Obesity
Female,25.493586,1.673665,104.704707,yes,yes,3,3,1.170515,0,Obesity
Female,25.524336,1.668931,104.768318,yes,yes,3,3,1.436616,0,Obesity
Female,20.908785,1.700996,126.490236,yes,yes,3,3,1.242832,1,Obesity
Female,20.781751,1.734092,125.117633,yes,yes,3,3,1.54249,1,Obesity
Female,21.289104,1.708291,130.986338,yes,yes,3,3,1.205548,2,Obesity
Female,21.210732,1.716497,130.871127,yes,yes,3,3,1.301657,2,Obesity
Female,26,1.62495,111.00492,yes,yes,3,3,2.704315,0,Obesity
Female,26,1.594776,110.640929,yes,yes,3,3,2.639816,0,Obesity
Female,26,1.626503,110.818757,yes,yes,3,3,2.708927,0,Obesity
Female,26,1.624576,110.803117,yes,yes,3,3,2.704827,0,Obesity
Female,21.656907,1.729099,134.842656,yes,yes,3,3,1.3954,2,Obesity
Female,21.760734,1.73581,135.346677,yes,yes,3,3,2.611654,2,Obesity
Female,21.028989,1.748524,133.878843,yes,yes,3,3,2.868167,1,Obesity
Female,21.282238,1.748951,133.662583,yes,yes,3,3,2.247979,2,Obesity
Female,20.388049,1.777971,137.785027,yes,yes,3,3,2.702789,2,Obesity
Female,21.022206,1.73995,135.693381,yes,yes,3,3,1.663213,1,Obesity
Female,20.102241,1.816868,153.959945,yes,yes,3,3,2.414739,2,Obesity
Female,21.291969,1.8002,155.242672,yes,yes,3,3,2.351193,1,Obesity
Female,20.530998,1.74647,133.644711,yes,yes,3,3,2.896088,2,Obesity
Female,18.976968,1.759091,133.903612,yes,yes,3,3,2.862408,1,Obesity
Female,20.924956,1.752531,133.618706,yes,yes,3,3,2.887659,1,Obesity
Female,21.28253,1.761773,133.903469,yes,yes,3,3,2.893062,1,Obesity
Female,26,1.633195,111.883747,yes,yes,3,3,2.619517,0,Obesity
Female,26,1.633945,111.9307,yes,yes,3,3,2.682804,0,Obesity
Female,26,1.641601,111.830924,yes,yes,3,3,2.552388,0,Obesity
Female,26,1.641132,111.841706,yes,yes,3,3,2.617401,0,Obesity
Female,25.999174,1.638218,104.810024,yes,yes,3,3,2.654636,0,Obesity
Female,25.999942,1.627483,104.881994,yes,yes,3,3,2.569364,0,Obesity
Female,26,1.610225,104.936381,yes,yes,3,3,1.322004,0,Obesity
Female,26,1.61739,105.013901,yes,yes,3,3,1.292479,0,Obesity
Female,23.365041,1.744319,133.45249,yes,yes,3,3,2.839069,1,Obesity
Female,23.421726,1.755467,133.478611,yes,yes,3,3,2.843782,1,Obesity
Female,18.826782,1.746416,133.747012,yes,yes,3,3,2.858389,1,Obesity
Female,18.94093,1.746411,133.676663,yes,yes,3,3,2.864933,2,Obesity
Female,25.921678,1.611452,102.363149,yes,yes,3,3,1.031701,0,Obesity
Female,25.940153,1.596813,102.320437,yes,yes,3,3,1.000536,0,Obesity
Female,25.999636,1.610126,102.686908,yes,yes,3,3,1.020313,0,Obesity
Female,25.907833,1.623113,102.555691,yes,yes,3,3,1.063422,0,Obesity
Female,25.991194,1.618348,104.94582,yes,yes,3,3,2.45126,0,Obesity
Female,25.993154,1.609401,104.854928,yes,yes,3,3,2.613504,0,Obesity
Female,25.988668,1.621671,105.313967,yes,yes,3,3,1.042989,0,Obesity
Female,25.976209,1.614484,104.999403,yes,yes,3,3,1.237557,0,Obesity
Female,18.743587,1.789143,138.202869,yes,yes,3,3,2.83377,1,Obesity
Female,20.323767,1.774207,138.143162,yes,yes,3,3,2.816052,2,Obesity
Female,21.394047,1.792933,137.832414,yes,yes,3,3,2.682909,1,Obesity
Female,21.838323,1.758959,137.79299,yes,yes,3,3,2.640539,2,Obesity
Female,18.20634,1.807406,141.799429,yes,yes,3,3,2.472903,2,Obesity
Female,18.532826,1.75091,142.545183,yes,yes,3,3,2.372058,1,Obesity
Female,20.438478,1.805803,153.149491,yes,yes,3,3,2.387991,1,Obesity
Female,20.796266,1.796538,152.473675,yes,yes,3,3,2.322003,1,Obesity
Female,26,1.634894,111.946321,yes,yes,3,3,2.737353,0,Obesity
Female,26,1.639524,111.945588,yes,yes,3,3,2.739351,0,Obesity
Female,26,1.643017,111.720238,yes,yes,3,3,2.632498,0,Obesity
Female,26,1.641849,111.682693,yes,yes,3,3,2.632253,0,Obesity
Female,26,1.621167,104.947703,yes,yes,3,3,2.57721,0,Obesity
Female,25.992898,1.638075,105.036522,yes,yes,3,3,2.419153,0,Obesity
Female,26,1.60937,105.407313,yes,yes,3,3,2.609052,0,Obesity
Female,26,1.608283,105.359688,yes,yes,3,3,2.476002,0,Obesity
Female,25.951737,1.629442,104.835346,yes,yes,3,3,2.225139,0,Obesity
Female,25.982261,1.629225,104.838425,yes,yes,3,3,2.556068,0,Obesity
Female,25.470652,1.680218,104.807284,yes,yes,3,3,1.423073,0,Obesity
Female,25.289428,1.686033,104.772164,yes,yes,3,3,1.299194,0,Obesity
Female,25.696073,1.662978,110.930509,yes,yes,3,3,1.679489,0,Obesity
Female,25.561868,1.675185,110.621723,yes,yes,3,3,1.49583,0,Obesity
Female,25.834018,1.62456,110.10589,yes,yes,3,3,1.81786,0,Obesity
Female,25.895546,1.626179,110.074019,yes,yes,3,3,1.967707,0,Obesity
Female,19.035557,1.682594,127.427458,yes,yes,3,3,1.441289,1,Obesity
Female,18.634286,1.669354,126.088301,yes,yes,3,3,1.144539,1,Obesity
Female,20.700876,1.68838,121.889803,yes,yes,3,3,1.353167,1,Obesity
Female,20.741442,1.694439,122.813033,yes,yes,3,3,1.409444,1,Obesity
Female,21.695892,1.755476,133.870501,yes,yes,3,3,1.959287,1,Obesity
Female,21.635977,1.748106,133.259033,yes,yes,3,3,1.931163,2,Obesity
Female,21.232659,1.719913,131.567481,yes,yes,3,3,1.651462,2,Obesity
Female,21.008297,1.723587,131.929712,yes,yes,3,3,1.683448,2,Obesity
Female,25.962949,1.623812,109.996742,yes,yes,3,3,2.395387,0,Obesity
Female,26,1.624099,109.978402,yes,yes,3,3,2.523793,0,Obesity
Female,26,1.632983,111.157811,yes,yes,3,3,2.638896,0,Obesity
Female,26,1.640745,110.919646,yes,yes,3,3,2.666178,0,Obesity
Female,26,1.629727,111.275646,yes,yes,3,3,2.495851,0,Obesity
Female,26,1.624134,111.531208,yes,yes,3,3,2.609188,0,Obesity
Female,25.964788,1.623938,109.984263,yes,yes,3,3,2.471721,0,Obesity
Female,25.994949,1.593321,110.168166,yes,yes,3,3,2.447306,0,Obesity
Female,20.952737,1.730333,132.116491,yes,yes,3,3,1.674061,2,Obesity
Female,20.978166,1.721057,132.054793,yes,yes,3,3,1.678791,2,Obesity
Female,21.67447,1.71978,132.262558,yes,yes,3,3,1.777805,2,Obesity
Female,21.568951,1.699315,133.10761,yes,yes,3,3,1.733306,2,Obesity
Female,23.647935,1.681394,114.479459,yes,yes,3,3,2.435978,0,Obesity
Female,24.196367,1.697421,114.482386,yes,yes,3,3,2.909675,0,Obesity
Female,24.284833,1.650726,113.774198,yes,yes,3,3,2.75137,0,Obesity
Female,24.693108,1.667383,112.982549,yes,yes,3,3,2.887909,0,Obesity
Female,18.862264,1.746277,128.705761,yes,yes,3,3,2.411582,1,Obesity
Female,18.423482,1.735461,126.798173,yes,yes,3,3,2.38639,2,Obesity
Female,20.394082,1.747714,128.148108,yes,yes,3,3,2.232601,1,Obesity
Female,20.217015,1.71582,129.466541,yes,yes,3,3,1.755907,1,Obesity
Female,21.330178,1.747987,147.296186,yes,yes,3,3,2.336349,1,Obesity
Female,19.528936,1.817917,142.559161,yes,yes,3,3,2.562002,2,Obesity
Female,19.364339,1.80835,150.51648,yes,yes,3,3,2.305574,2,Obesity
Female,21.131526,1.739457,150.37757,yes,yes,3,3,2.319912,2,Obesity
Female,19.012872,1.742062,133.779919,yes,yes,3,3,2.70196,1,Obesity
Female,18.469086,1.741925,133.017105,yes,yes,3,3,2.474518,2,Obesity
Female,21.572114,1.751067,133.845064,yes,yes,3,3,2.748569,1,Obesity
Female,21.680123,1.749118,133.955091,yes,yes,3,3,2.827773,1,Obesity
Female,24.469756,1.663341,113.077187,yes,yes,3,3,2.632224,0,Obesity
Female,25.12791,1.668537,112.555456,yes,yes,3,3,2.868679,0,Obesity
Female,25.986368,1.668951,112.249699,yes,yes,3,3,2.930137,0,Obesity
Female,25.951979,1.661712,112.098616,yes,yes,3,3,2.961899,0,Obesity
Female,26,1.633442,111.821817,yes,yes,3,3,2.550672,0,Obesity
Female,26,1.63302,111.863186,yes,yes,3,3,2.584305,0,Obesity
Female,26,1.633887,111.878132,yes,yes,3,3,2.621976,0,Obesity
Female,26,1.643421,111.939983,yes,yes,3,3,2.722276,0,Obesity
Female,26,1.640535,111.555967,yes,yes,3,3,2.634342,0,Obesity
Female,26,1.626483,111.357062,yes,yes,3,3,2.61939,0,Obesity
Female,26,1.64599,111.922491,yes,yes,3,3,2.78678,0,Obesity
Female,26,1.643892,111.884535,yes,yes,3,3,2.768141,0,Obesity
Female,25.97731,1.617817,104.950776,yes,yes,3,3,1.71659,0,Obesity
Female,25.955014,1.626449,104.879602,yes,yes,3,3,2.094901,0,Obesity
Female,25.996716,1.62658,105.037203,yes,yes,3,3,2.347322,0,Obesity
Female,25.992348,1.606474,104.954291,yes,yes,3,3,2.331123,0,Obesity
Female,25.974446,1.628855,108.090006,yes,yes,3,3,1.757105,0,Obesity
Female,25.777565,1.628205,107.378702,yes,yes,3,3,2.506631,0,Obesity
Female,25.722004,1.62847,107.218949,yes,yes,3,3,2.48707,0,Obesity
Female,25.765628,1.627839,108.10736,yes,yes,3,3,2.320068,0,Obesity
Female,21.016849,1.724268,133.033523,yes,yes,3,3,1.650612,2,Obesity
Female,21.682367,1.732383,133.043941,yes,yes,3,3,1.610768,2,Obesity
Female,21.285965,1.72692,131.335786,yes,yes,3,3,1.796267,2,Obesity
Female,20.976842,1.71073,131.408528,yes,yes,3,3,1.728139,2,Obesity
Female,21.982942,1.748584,133.742943,yes,yes,3,3,2.00513,1,Obesity
Female,22.524036,1.752206,133.689352,yes,yes,3,3,2.054193,1,Obesity
Female,24.361936,1.73945,133.346641,yes,yes,3,3,2.852339,1,Obesity
Female,23.664709,1.738836,133.472641,yes,yes,3,3,2.863513,1,Obesity
